run_id,record_index,t_hours,xmeas.a_feed_kscmh,xmeas.d_feed_kg_hr,xmeas.e_feed_kg_hr,xmeas.a_and_c_feed_kscmh,xmeas.recycle_flow_kscmh,xmeas.reactor_feed_rate_kscmh,xmeas.reactor_pressure_kpa,xmeas.reactor_level_pct,xmeas.reactor_temperature_c,xmeas.purge_rate_kscmh,xmeas.product_sep_temp_c,xmeas.product_sep_level_pct,xmeas.separator_pressure_kpa,xmeas.separator_underflow_m3_hr,xmeas.stripper_level_pct,xmeas.stripper_pressure_kpa,xmeas.stripper_underflow_m3_hr,xmeas.stripper_temperature_c,xmeas.stripper_steam_flow_kg_hr,xmeas.compressor_work_kw,xmeas.reactor_cw_outlet_temp_c,xmeas.separator_cw_outlet_temp_c,xmeas.reactor_feed_a_mol_pct,xmeas.reactor_feed_b_mol_pct,xmeas.reactor_feed_c_mol_pct,xmeas.reactor_feed_d_mol_pct,xmeas.reactor_feed_e_mol_pct,xmeas.reactor_feed_f_mol_pct,xmeas.purge_a_mol_pct,xmeas.purge_b_mol_pct,xmeas.purge_c_mol_pct,xmeas.purge_d_mol_pct,xmeas.purge_e_mol_pct,xmeas.purge_f_mol_pct,xmeas.purge_g_mol_pct,xmeas.purge_h_mol_pct,xmeas.product_d_mol_pct,xmeas.product_e_mol_pct,xmeas.product_f_mol_pct,xmeas.product_g_mol_pct,xmeas.product_h_mol_pct,xmv.d_feed_flow_valve_pct,xmv.e_feed_flow_valve_pct,xmv.a_feed_flow_valve_pct,xmv.a_and_c_feed_flow_valve_pct,xmv.compressor_recycle_valve_pct,xmv.purge_valve_pct,xmv.separator_liquid_flow_valve_pct,xmv.stripper_liquid_flow_valve_pct,xmv.stripper_steam_valve_pct,xmv.reactor_cw_flow_valve_pct,xmv.condenser_cw_flow_valve_pct,xmv.agitator_speed_pct,idv.idv_1,idv.idv_2,idv.idv_3,idv.idv_4,idv.idv_5,idv.idv_6,idv.idv_7,idv.idv_8,idv.idv_9,idv.idv_10,idv.idv_11,idv.idv_12,idv.idv_13,idv.idv_14,idv.idv_15,idv.idv_16,idv.idv_17,idv.idv_18,idv.idv_19,idv.idv_20,synthetic.methane_ppm,synthetic.vibration_mm_s,synthetic.valve_health_pct,synthetic.is_stub
25bc8ebb-33b7-4980-a341-c025ea425b31,0,0.05000000000000003,0.24872323940724167,3668.1890313948006,4501.567815047875,9.242703505832198,27.09317413749053,42.51830677110858,2706.3511613184505,74.35105225909801,120.40465180994175,0.3350503869599801,80.20330290713865,50.12367229440065,2635.1179786906077,24.448429197630492,50.51715047835182,3103.0293467723695,22.48925254581405,65.73629738870488,230.54124212571955,341.2958829952955,94.58104809400116,77.7269041604799,32.18761309449962,8.893272645564029,26.383289433228583,6.882011757270133,18.776305947424234,1.656727356649244,32.957537290841856,13.822945867382428,23.9781442398377,1.2565424846624529,18.57926970249903,2.2633413851447473,4.8436409545196675,2.2985780751121174,0.017865524957181182,0.8357022623245169,0.09857691352349168,53.72397878932856,43.82802189355887,63.42956158948565,54.155146835132506,24.686001489009126,61.90049402863813,22.32271565775885,40.2452457291574,43.1035182629606,44.753495165797396,47.27307263825614,41.08140341586508,18.704992661220803,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,1,0.10000000000000035,0.25218565210773763,3642.2193449531605,4537.856569055333,9.399767580959233,26.624315407650602,42.10582151726538,2707.6568764745775,75.31928295617382,120.39254579160243,0.3428619758188792,80.30601324037934,49.581566097326814,2637.1619817236465,25.03473255561664,51.71065805257204,3104.483560784107,22.996717184380994,65.79153316663648,230.91143972302913,341.3427224822635,94.61076569885213,77.03014594500527,32.18761309449962,8.893272645564029,26.383289433228583,6.882011757270133,18.776305947424234,1.656727356649244,32.957537290841856,13.822945867382428,23.9781442398377,1.2565424846624529,18.57926970249903,2.2633413851447473,4.8436409545196675,2.2985780751121174,0.017865524957181182,0.8357022623245169,0.09857691352349168,53.72397878932856,43.82802189355887,63.08918648696758,53.62261673965231,24.56127468757907,59.47970423065634,22.562124250020453,40.002140027728395,43.44065698958876,45.01689957433798,47.580832380046566,41.373910711303125,18.246927964931082,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,2,0.1499999999999994,0.24893176730163455,3659.5979292184456,4515.775287752095,9.38055427227079,27.09593165084194,42.81818553434672,2704.5536778610276,75.37226920874805,120.40250707443353,0.3393101596734828,80.01926719257213,49.07457568656296,2633.1614129780737,25.61709716935131,50.43418060769172,3101.2938080958866,22.7546395068441,65.77088651886507,231.5880141573851,341.7909979518278,94.53086607020663,77.07588624817211,32.530763706466466,8.744606047661254,26.884695503073544,6.764218601063526,18.791127234668792,1.6297846442081572,33.322256797194996,14.027344235681435,24.131661959195906,1.2216925295209085,19.058996370946286,2.2369306918419967,4.956231123681226,2.3162433055949343,0.017865524957181182,0.8357022623245169,0.09857691352349168,53.72397878932856,43.82802189355887,62.81799568889117,53.96295538135951,24.78332384559691,63.656417699526095,22.416896488460818,39.940716363417586,39.25329486826394,46.725340580848695,47.44486827656302,41.16923987238896,17.81972658130403,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,3,0.19999999999999724,0.251249375703559,3653.5459531522683,4533.3445623727,9.3819221925472,26.854041291046624,42.34344742301359,2703.283429875013,75.16362873735008,120.40093270997885,0.3382877342547081,79.90233861265374,47.09493194563474,2632.5538759197048,26.3831192022744,51.32832346830046,3100.789236556048,22.6113750450664,65.73563976757923,231.42982036594933,341.2772054043033,94.64687190574621,77.10755904778104,32.530763706466466,8.744606047661254,26.884695503073544,6.764218601063526,18.791127234668792,1.6297846442081572,33.322256797194996,14.027344235681435,24.131661959195906,1.2216925295209085,19.058996370946286,2.2369306918419967,4.956231123681226,2.3162433055949343,0.017865524957181182,0.8357022623245169,0.09857691352349168,53.72397878932856,43.82802189355887,63.741660922017374,54.44100061039062,24.468589721831133,62.464678686871494,22.298828130181864,39.93821964445553,44.451271628953876,49.30780324704948,47.46397350515351,40.98994804831533,17.5731569755271,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,4,0.24999999999999506,0.217747980831908,3709.978100670954,4493.209121199473,9.393388317945544,26.965697725003043,42.37827214898834,2703.9306151940405,75.5687225200357,120.38885860117828,0.3575130994601518,80.04979996521413,50.07271930588956,2632.8194944772627,26.00698464798682,51.995717580230746,3100.6881572690468,23.71723321193001,65.67200499940688,230.35557789000418,341.5488879799842,94.55148045473939,77.25848146992092,32.60740321238253,8.898761078303341,26.442420456574034,6.862305624239075,18.97095739683901,1.6467554904116748,32.86103271239634,13.900262331965234,24.116241691108158,1.302803989982042,17.91297711098601,2.2865993867884398,4.873189178819717,2.3186591895307496,0.017865524957181182,0.8357022623245169,0.09857691352349168,53.72397878932856,43.82802189355887,63.91354341130223,54.07608440525477,21.26243533469133,60.57411917047096,22.09570405569864,43.031679263425644,37.70770279145027,45.17133122715239,47.26376932947685,41.030470794444334,16.686868403510704,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,5,0.2999999999999929,0.21378084618324056,3691.7710490562977,4486.4276621035,9.254444420220295,27.023336426608697,42.44398991234873,2702.968669439262,75.10256630200105,120.40809158790638,0.3620266732742925,80.12771607459457,48.41384437644392,2630.8418627335777,23.57264113713,49.65941326682183,3101.008794736166,22.725373688405853,65.7003699833355,230.2377631929318,340.9620131399927,94.54216229476464,77.59204029375587,32.60740321238253,8.898761078303341,26.442420456574034,6.862305624239075,18.97095739683901,1.6467554904116748,32.86103271239634,13.900262331965234,24.116241691108158,1.302803989982042,17.91297711098601,2.2865993867884398,4.873189178819717,2.3186591895307496,0.011913883904219833,0.8479318046097208,0.10393686552625543,53.72057367283009,43.98750399267472,63.819119892255266,53.84495647193474,21.267240740515803,63.67268281695128,21.754739464433975,42.850479591164756,38.00626778342533,49.544706942111716,47.51783070761182,41.460153022585466,18.457350858472285,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,6,0.3499999999999907,0.20560515033621737,3684.869516261189,4505.8796720604505,9.337109678525415,27.174170365740977,42.237572431444725,2703.380658410624,75.22531768879071,120.38299444718793,0.34914949069149465,80.33419262107999,48.09289632341372,2631.7975572290943,25.124979018363934,49.32477904059682,3101.370624445952,21.238358193084647,65.75250219514737,229.96964422964814,341.0378722644953,94.65893152574026,77.63415050630606,32.105079884273195,8.814410949729895,25.960744573700033,6.830594932437265,18.569722930253,1.6656981344385693,32.98558321531533,13.654915161242213,24.36051738094992,1.3332219095937143,18.968121500554798,2.2118284753047455,4.790947110710671,2.3639373673378477,0.011913883904219833,0.8479318046097208,0.10393686552625543,53.72057367283009,43.98750399267472,63.561209966480405,53.941826756439276,19.917039997852424,60.77259597045899,22.127471722231675,41.68895747747079,41.17047268026607,41.83546318417837,47.48106166551402,40.643138677258136,21.25480777594886,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,7,0.39999999999998853,0.2071274086807368,3673.819859393503,4537.275878070992,9.541178172668367,26.697867322939857,42.86473492266816,2700.983190235075,74.85603905455677,120.40875592696734,0.3465826362959989,80.1682825899304,49.4881968979677,2629.1242934117845,24.13268451921737,50.54293362564686,3098.405732637804,23.160377540946698,65.76665051963272,230.1742829656762,340.68736862283413,94.52125670246451,77.0889714210963,32.105079884273195,8.814410949729895,25.960744573700033,6.830594932437265,18.569722930253,1.6656981344385693,32.98558321531533,13.654915161242213,24.36051738094992,1.3332219095937143,18.968121500554798,2.2118284753047455,4.790947110710671,2.3639373673378477,0.011913883904219833,0.8479318046097208,0.10393686552625543,53.72057367283009,43.98750399267472,63.13747978140618,53.72433268056427,19.975279918658874,61.23333702713214,22.018402030072185,41.39841329167655,37.55842697232282,47.285313934342106,47.5151168243693,41.68086660863787,17.853357200693466,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,8,0.44999999999998636,0.25121878566204475,3647.6711503646443,4563.028184756745,9.398770988104674,26.90785224048006,42.185430841299656,2702.1190395331723,74.57073307676421,120.38665740652382,0.32299227385968654,80.1487518375595,49.63335232968011,2630.2862708854004,24.76141274844708,49.68037972541449,3100.5066090161895,22.128311000689116,65.76223718404822,229.90960290124474,340.46911896454213,94.64828636125702,77.13914350104953,31.878483508372796,8.907374768729541,26.619095419247422,6.970190499902857,18.762599571163236,1.6654174524546588,33.10394535609338,13.893026500156788,23.897803985543547,1.2705758726454264,18.36503897279148,2.2516023718511793,4.850049295645933,2.3437431022425943,0.011913883904219833,0.8479318046097208,0.10393686552625543,53.72057367283009,43.98750399267472,63.47900790555955,54.28048954117562,24.7743755055151,61.569922962792184,21.911337736937586,37.8293698673142,35.854588449750835,46.84409583605007,47.26872520928178,40.69678363736517,19.876718684233477,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
25bc8ebb-33b7-4980-a341-c025ea425b31,9,0.4999999999999842,0.2517147912563412,3665.411809758102,4536.665980070598,9.23582227416001,26.900098654273133,42.142417600648294,2702.7135072789233,75.30955839894521,120.42721230295432,0.3191945109901121,80.20674839070396,49.826959729461045,2631.8108257042536,26.930757174010004,50.57086585047123,3100.0492503229834,22.11450355330776,65.7614011159098,229.992094576728,340.8340030998395,94.57756048093017,77.23337529886442,31.878483508372796,8.907374768729541,26.619095419247422,6.970190499902857,18.762599571163236,1.6654174524546588,33.10394535609338,13.893026500156788,23.897803985543547,1.2705758726454264,18.36503897279148,2.2516023718511793,4.850049295645933,2.3437431022425943,0.011913883904219833,0.8479318046097208,0.10393686552625543,53.72057367283009,43.98750399267472,62.96573479863781,53.77582505049868,24.767535500634153,60.737433176792926,22.353575726687577,38.07594923964315,40.65608101004695,41.15412408175822,47.437593700510995,41.97138249957535,19.678153000245164,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.8,100.0,True
